t,count
1554825112,2
1554825122,9
1554825132,14
1554825142,19
1554825152,24
1554825162,29
1554825172,34
1554825182,40
1554825192,46
1554825202,51
1554825212,58
1554825222,65
1554825232,74
1554825242,84
1554825252,94
1554825262,104
1554825272,114
1554825282,124
1554825292,134
1554825302,144
1554825312,154
1554825322,164
1554825332,174
1554825342,184
1554825352,194
1554825362,204
1554825372,214
1554825382,224
1554825392,234
1554825402,244
1554825412,254
1554825422,264
1554825432,274
1554825442,284
1554825452,294
